IntervalID,location_ID,street1,street2,street3,latitude,longitude,type,Date,Day,period_begin,period_end,Interval_Begin,NS,SN,EW,WE,Female,Sidewalk,Wrongway,Other_Var1,Other_Var2,Other_Var1_Count,Other_Var2_Count,Count_Method,Count_BikesOnSidewalks,raining,unusual,bikewaytype,bikewaytype_options,road_class,speed_limit,landuse,pk_dataset_id,dataset_name,pk_physicalenv_id,pk_countocc_id,createdatetime,username
15565,1368,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,midblock,04-19-2016,Tuesday,7:00 AM,9:00 AM,7:00 AM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1250,2353,2016-04-30 4:02:00,wes@bikesgv.org
15566,1368,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,midblock,04-19-2016,Tuesday,7:00 AM,9:00 AM,7:15 AM,0,0,3,1,0,2,1,No Helmet,,4,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1250,2353,2016-04-30 4:02:00,wes@bikesgv.org
15567,1368,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,midblock,04-19-2016,Tuesday,7:00 AM,9:00 AM,7:30 AM,0,0,1,0,0,1,0,No Helmet,,1,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1250,2353,2016-04-30 4:02:00,wes@bikesgv.org
15568,1368,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,midblock,04-19-2016,Tuesday,7:00 AM,9:00 AM,7:45 AM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1250,2353,2016-04-30 4:02:00,wes@bikesgv.org
15569,1368,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,midblock,04-19-2016,Tuesday,7:00 AM,9:00 AM,8:00 AM,0,0,0,1,0,1,0,No Helmet,,1,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1250,2353,2016-04-30 4:02:00,wes@bikesgv.org
15570,1368,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,midblock,04-19-2016,Tuesday,7:00 AM,9:00 AM,8:15 AM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1250,2353,2016-04-30 4:02:00,wes@bikesgv.org
15571,1368,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,midblock,04-19-2016,Tuesday,7:00 AM,9:00 AM,8:30 AM,0,0,1,1,0,2,0,No Helmet,,2,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1250,2353,2016-04-30 4:02:00,wes@bikesgv.org
15572,1368,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,midblock,04-19-2016,Tuesday,7:00 AM,9:00 AM,8:45 AM,0,0,0,1,0,1,0,No Helmet,,1,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1250,2353,2016-04-30 4:02:00,wes@bikesgv.org
15508,1368,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,midblock,04-19-2016,Tuesday,4:00 PM,6:00 PM,4:00 PM,0,0,4,0,1,3,0,No Helmet,,4,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1237,2340,2016-04-20 15:09:00,wes@bikesgv.org
15509,1368,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,midblock,04-19-2016,Tuesday,4:00 PM,6:00 PM,4:15 PM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1237,2340,2016-04-20 15:09:00,wes@bikesgv.org
15510,1368,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,midblock,04-19-2016,Tuesday,4:00 PM,6:00 PM,4:30 PM,0,0,0,2,0,0,1,No Helmet,,0,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1237,2340,2016-04-20 15:09:00,wes@bikesgv.org
15511,1368,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,midblock,04-19-2016,Tuesday,4:00 PM,6:00 PM,4:45 PM,0,0,2,2,1,1,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1237,2340,2016-04-20 15:09:00,wes@bikesgv.org
15512,1368,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,midblock,04-19-2016,Tuesday,4:00 PM,6:00 PM,5:00 PM,0,0,1,0,0,0,0,No Helmet,,1,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1237,2340,2016-04-20 15:09:00,wes@bikesgv.org
15513,1368,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,midblock,04-19-2016,Tuesday,4:00 PM,6:00 PM,5:15 PM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1237,2340,2016-04-20 15:09:00,wes@bikesgv.org
15514,1368,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,midblock,04-19-2016,Tuesday,4:00 PM,6:00 PM,5:30 PM,0,0,2,1,0,2,0,No Helmet,,2,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1237,2340,2016-04-20 15:09:00,wes@bikesgv.org
15515,1368,E Route 66,S Elwood Ave,Los Cerritos Rd,34.1286626,-117.8498563,midblock,04-19-2016,Tuesday,4:00 PM,6:00 PM,5:45 PM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1237,2340,2016-04-20 15:09:00,wes@bikesgv.org
15581,1380,S Grand Ave,W. Dawson Ave.,W. Gladstone Ave.,34.1162259,-117.8728053,midblock,04-21-2016,Thursday,7:00 AM,9:00 AM,7:00 AM,1,0,0,0,0,1,0,No Helmet,,1,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1252,2355,2016-05-01 2:23:00,wes@bikesgv.org
15582,1380,S Grand Ave,W. Dawson Ave.,W. Gladstone Ave.,34.1162259,-117.8728053,midblock,04-21-2016,Thursday,7:00 AM,9:00 AM,7:15 AM,1,2,0,0,1,3,1,No Helmet,,3,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1252,2355,2016-05-01 2:23:00,wes@bikesgv.org
15583,1380,S Grand Ave,W. Dawson Ave.,W. Gladstone Ave.,34.1162259,-117.8728053,midblock,04-21-2016,Thursday,7:00 AM,9:00 AM,7:30 AM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1252,2355,2016-05-01 2:23:00,wes@bikesgv.org
15584,1380,S Grand Ave,W. Dawson Ave.,W. Gladstone Ave.,34.1162259,-117.8728053,midblock,04-21-2016,Thursday,7:00 AM,9:00 AM,7:45 AM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1252,2355,2016-05-01 2:23:00,wes@bikesgv.org
15585,1380,S Grand Ave,W. Dawson Ave.,W. Gladstone Ave.,34.1162259,-117.8728053,midblock,04-21-2016,Thursday,7:00 AM,9:00 AM,8:00 AM,0,1,0,0,0,1,0,No Helmet,,1,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1252,2355,2016-05-01 2:23:00,wes@bikesgv.org
15586,1380,S Grand Ave,W. Dawson Ave.,W. Gladstone Ave.,34.1162259,-117.8728053,midblock,04-21-2016,Thursday,7:00 AM,9:00 AM,8:15 AM,1,0,0,0,1,1,0,No Helmet,,1,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1252,2355,2016-05-01 2:23:00,wes@bikesgv.org
15587,1380,S Grand Ave,W. Dawson Ave.,W. Gladstone Ave.,34.1162259,-117.8728053,midblock,04-21-2016,Thursday,7:00 AM,9:00 AM,8:30 AM,0,1,0,0,0,1,1,No Helmet,,1,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1252,2355,2016-05-01 2:23:00,wes@bikesgv.org
15588,1380,S Grand Ave,W. Dawson Ave.,W. Gladstone Ave.,34.1162259,-117.8728053,midblock,04-21-2016,Thursday,7:00 AM,9:00 AM,8:45 AM,1,0,0,0,1,1,0,No Helmet,,1,0,manual_in_house,Yes,no,,none,,majorArterial,40,residentialCommercial,109,BikeSGV Glendora 2016,1252,2355,2016-05-01 2:23:00,wes@bikesgv.org
15710,1383,N Valley Center Ave,Bluebird Rd,Winding Way Ln,34.1463386,-117.8371453,midblock,04-21-2016,Thursday,4:00 PM,6:00 PM,4:00 PM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,bikeroute,,local,45,residential,109,BikeSGV Glendora 2016,1267,2375,2016-05-13 12:27:00,wes@bikesgv.org
15711,1383,N Valley Center Ave,Bluebird Rd,Winding Way Ln,34.1463386,-117.8371453,midblock,04-21-2016,Thursday,4:00 PM,6:00 PM,4:15 PM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,bikeroute,,local,45,residential,109,BikeSGV Glendora 2016,1267,2375,2016-05-13 12:27:00,wes@bikesgv.org
15712,1383,N Valley Center Ave,Bluebird Rd,Winding Way Ln,34.1463386,-117.8371453,midblock,04-21-2016,Thursday,4:00 PM,6:00 PM,4:30 PM,0,1,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,bikeroute,,local,45,residential,109,BikeSGV Glendora 2016,1267,2375,2016-05-13 12:27:00,wes@bikesgv.org
15713,1383,N Valley Center Ave,Bluebird Rd,Winding Way Ln,34.1463386,-117.8371453,midblock,04-21-2016,Thursday,4:00 PM,6:00 PM,4:45 PM,0,1,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,bikeroute,,local,45,residential,109,BikeSGV Glendora 2016,1267,2375,2016-05-13 12:27:00,wes@bikesgv.org
15714,1383,N Valley Center Ave,Bluebird Rd,Winding Way Ln,34.1463386,-117.8371453,midblock,04-21-2016,Thursday,4:00 PM,6:00 PM,5:00 PM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,bikeroute,,local,45,residential,109,BikeSGV Glendora 2016,1267,2375,2016-05-13 12:27:00,wes@bikesgv.org
15715,1383,N Valley Center Ave,Bluebird Rd,Winding Way Ln,34.1463386,-117.8371453,midblock,04-21-2016,Thursday,4:00 PM,6:00 PM,5:15 PM,1,8,0,0,1,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,bikeroute,,local,45,residential,109,BikeSGV Glendora 2016,1267,2375,2016-05-13 12:27:00,wes@bikesgv.org
15716,1383,N Valley Center Ave,Bluebird Rd,Winding Way Ln,34.1463386,-117.8371453,midblock,04-21-2016,Thursday,4:00 PM,6:00 PM,5:30 PM,0,3,0,0,1,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,bikeroute,,local,45,residential,109,BikeSGV Glendora 2016,1267,2375,2016-05-13 12:27:00,wes@bikesgv.org
15717,1383,N Valley Center Ave,Bluebird Rd,Winding Way Ln,34.1463386,-117.8371453,midblock,04-21-2016,Thursday,4:00 PM,6:00 PM,5:45 PM,3,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,bikeroute,,local,45,residential,109,BikeSGV Glendora 2016,1267,2375,2016-05-13 12:27:00,wes@bikesgv.org
15774,1382,,,,34.0789471,-117.9009739,,04-21-2016,Thursday,4:00 PM,7:00 PM,4:00 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,35,residential,111,BikeSGV Covina,1273,2383,2016-05-13 13:51:00,wes@bikesgv.org
15775,1382,,,,34.0789471,-117.9009739,,04-21-2016,Thursday,4:00 PM,7:00 PM,4:15 PM,0,0,0,1,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorCollector,35,residential,111,BikeSGV Covina,1273,2383,2016-05-13 13:51:00,wes@bikesgv.org
15776,1382,,,,34.0789471,-117.9009739,,04-21-2016,Thursday,4:00 PM,7:00 PM,4:30 PM,0,0,1,0,1,1,0,No Helmet,Child,1,1,manual_in_house,Yes,no,,none,,minorCollector,35,residential,111,BikeSGV Covina,1273,2383,2016-05-13 13:51:00,wes@bikesgv.org
15777,1382,,,,34.0789471,-117.9009739,,04-21-2016,Thursday,4:00 PM,7:00 PM,4:45 PM,0,0,0,2,1,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,35,residential,111,BikeSGV Covina,1273,2383,2016-05-13 13:51:00,wes@bikesgv.org
15778,1382,,,,34.0789471,-117.9009739,,04-21-2016,Thursday,4:00 PM,7:00 PM,5:00 PM,0,0,1,0,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorCollector,35,residential,111,BikeSGV Covina,1273,2383,2016-05-13 13:51:00,wes@bikesgv.org
15779,1382,,,,34.0789471,-117.9009739,,04-21-2016,Thursday,4:00 PM,7:00 PM,5:15 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,35,residential,111,BikeSGV Covina,1273,2383,2016-05-13 13:51:00,wes@bikesgv.org
15780,1382,,,,34.0789471,-117.9009739,,04-21-2016,Thursday,4:00 PM,7:00 PM,5:30 PM,0,0,0,1,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,minorCollector,35,residential,111,BikeSGV Covina,1273,2383,2016-05-13 13:51:00,wes@bikesgv.org
15781,1382,,,,34.0789471,-117.9009739,,04-21-2016,Thursday,4:00 PM,7:00 PM,5:45 PM,0,0,1,0,0,1,0,No Helmet,Child,1,1,manual_in_house,Yes,no,,none,,minorCollector,35,residential,111,BikeSGV Covina,1273,2383,2016-05-13 13:51:00,wes@bikesgv.org
15790,1380,S Grand Ave,W. Dawson Ave.,W. Gladstone Ave.,34.1162259,-117.8728053,midblock,04-21-2016,Thursday,4:00 PM,6:00 PM,4:00 PM,0,1,0,0,0,0,1,No Helmet,,1,0,manual_in_house,Yes,no,,none,,minorArterial,40,neighborhoodRetail,109,BikeSGV Glendora 2016,1274,2385,2016-05-13 14:05:00,wes@bikesgv.org
15791,1380,S Grand Ave,W. Dawson Ave.,W. Gladstone Ave.,34.1162259,-117.8728053,midblock,04-21-2016,Thursday,4:00 PM,6:00 PM,4:15 PM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,minorArterial,40,neighborhoodRetail,109,BikeSGV Glendora 2016,1274,2385,2016-05-13 14:05:00,wes@bikesgv.org
15792,1380,S Grand Ave,W. Dawson Ave.,W. Gladstone Ave.,34.1162259,-117.8728053,midblock,04-21-2016,Thursday,4:00 PM,6:00 PM,4:30 PM,1,0,0,0,0,0,0,No Helmet,,1,0,manual_in_house,Yes,no,,none,,minorArterial,40,neighborhoodRetail,109,BikeSGV Glendora 2016,1274,2385,2016-05-13 14:05:00,wes@bikesgv.org
15793,1380,S Grand Ave,W. Dawson Ave.,W. Gladstone Ave.,34.1162259,-117.8728053,midblock,04-21-2016,Thursday,4:00 PM,6:00 PM,4:45 PM,1,0,0,0,0,0,0,No Helmet,,1,0,manual_in_house,Yes,no,,none,,minorArterial,40,neighborhoodRetail,109,BikeSGV Glendora 2016,1274,2385,2016-05-13 14:05:00,wes@bikesgv.org
15794,1380,S Grand Ave,W. Dawson Ave.,W. Gladstone Ave.,34.1162259,-117.8728053,midblock,04-21-2016,Thursday,4:00 PM,6:00 PM,5:00 PM,0,1,0,0,0,0,1,No Helmet,,1,0,manual_in_house,Yes,no,,none,,minorArterial,40,neighborhoodRetail,109,BikeSGV Glendora 2016,1274,2385,2016-05-13 14:05:00,wes@bikesgv.org
15795,1380,S Grand Ave,W. Dawson Ave.,W. Gladstone Ave.,34.1162259,-117.8728053,midblock,04-21-2016,Thursday,4:00 PM,6:00 PM,5:15 PM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,minorArterial,40,neighborhoodRetail,109,BikeSGV Glendora 2016,1274,2385,2016-05-13 14:05:00,wes@bikesgv.org
15796,1380,S Grand Ave,W. Dawson Ave.,W. Gladstone Ave.,34.1162259,-117.8728053,midblock,04-21-2016,Thursday,4:00 PM,6:00 PM,5:30 PM,1,1,0,0,1,1,1,No Helmet,,2,0,manual_in_house,Yes,no,,none,,minorArterial,40,neighborhoodRetail,109,BikeSGV Glendora 2016,1274,2385,2016-05-13 14:05:00,wes@bikesgv.org
15797,1380,S Grand Ave,W. Dawson Ave.,W. Gladstone Ave.,34.1162259,-117.8728053,midblock,04-21-2016,Thursday,4:00 PM,6:00 PM,5:45 PM,1,0,0,0,0,0,1,No Helmet,,1,0,manual_in_house,Yes,no,,none,,minorArterial,40,neighborhoodRetail,109,BikeSGV Glendora 2016,1274,2385,2016-05-13 14:05:00,wes@bikesgv.org
15597,1382,,,,34.0789471,-117.9009739,,04-21-2016,Thursday,7:00 AM,9:00 AM,7:00 AM,0,0,1,1,0,1,1,No Helmet,Child,2,2,manual_in_house,Yes,no,,none,,majorCollector,35,residential,111,BikeSGV Covina,1254,2357,2016-05-01 3:04:00,wes@bikesgv.org
15598,1382,,,,34.0789471,-117.9009739,,04-21-2016,Thursday,7:00 AM,9:00 AM,7:15 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35,residential,111,BikeSGV Covina,1254,2357,2016-05-01 3:04:00,wes@bikesgv.org
15599,1382,,,,34.0789471,-117.9009739,,04-21-2016,Thursday,7:00 AM,9:00 AM,7:30 AM,0,0,3,0,1,3,0,No Helmet,Child,3,3,manual_in_house,Yes,no,,none,,majorCollector,35,residential,111,BikeSGV Covina,1254,2357,2016-05-01 3:04:00,wes@bikesgv.org
15600,1382,,,,34.0789471,-117.9009739,,04-21-2016,Thursday,7:00 AM,9:00 AM,7:45 AM,0,0,1,0,0,0,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,35,residential,111,BikeSGV Covina,1254,2357,2016-05-01 3:04:00,wes@bikesgv.org
15601,1382,,,,34.0789471,-117.9009739,,04-21-2016,Thursday,7:00 AM,9:00 AM,8:00 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35,residential,111,BikeSGV Covina,1254,2357,2016-05-01 3:04:00,wes@bikesgv.org
15602,1382,,,,34.0789471,-117.9009739,,04-21-2016,Thursday,7:00 AM,9:00 AM,8:15 AM,0,0,0,1,0,1,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,35,residential,111,BikeSGV Covina,1254,2357,2016-05-01 3:04:00,wes@bikesgv.org
15603,1382,,,,34.0789471,-117.9009739,,04-21-2016,Thursday,7:00 AM,9:00 AM,8:30 AM,0,0,1,0,0,0,0,No Helmet,Child,1,0,manual_in_house,Yes,no,,none,,majorCollector,35,residential,111,BikeSGV Covina,1254,2357,2016-05-01 3:04:00,wes@bikesgv.org
15604,1382,,,,34.0789471,-117.9009739,,04-21-2016,Thursday,7:00 AM,9:00 AM,8:45 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,majorCollector,35,residential,111,BikeSGV Covina,1254,2357,2016-05-01 3:04:00,wes@bikesgv.org
15661,1383,N Valley Center Ave,Bluebird Rd,Winding Way Ln,34.1463386,-117.8371453,midblock,04-21-2016,Thursday,7:00 AM,9:00 AM,7:00 AM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,No,no,,bikeroute,,local,40,residential,109,BikeSGV Glendora 2016,1260,2368,2016-05-11 13:47:00,wes@bikesgv.org
15662,1383,N Valley Center Ave,Bluebird Rd,Winding Way Ln,34.1463386,-117.8371453,midblock,04-21-2016,Thursday,7:00 AM,9:00 AM,7:15 AM,0,5,0,0,0,0,0,No Helmet,,0,0,manual_in_house,No,no,,bikeroute,,local,40,residential,109,BikeSGV Glendora 2016,1260,2368,2016-05-11 13:47:00,wes@bikesgv.org
15663,1383,N Valley Center Ave,Bluebird Rd,Winding Way Ln,34.1463386,-117.8371453,midblock,04-21-2016,Thursday,7:00 AM,9:00 AM,7:30 AM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,No,no,,bikeroute,,local,40,residential,109,BikeSGV Glendora 2016,1260,2368,2016-05-11 13:47:00,wes@bikesgv.org
15664,1383,N Valley Center Ave,Bluebird Rd,Winding Way Ln,34.1463386,-117.8371453,midblock,04-21-2016,Thursday,7:00 AM,9:00 AM,7:45 AM,1,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,No,no,,bikeroute,,local,40,residential,109,BikeSGV Glendora 2016,1260,2368,2016-05-11 13:47:00,wes@bikesgv.org
15665,1383,N Valley Center Ave,Bluebird Rd,Winding Way Ln,34.1463386,-117.8371453,midblock,04-21-2016,Thursday,7:00 AM,9:00 AM,8:00 AM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,No,no,,bikeroute,,local,40,residential,109,BikeSGV Glendora 2016,1260,2368,2016-05-11 13:47:00,wes@bikesgv.org
15666,1383,N Valley Center Ave,Bluebird Rd,Winding Way Ln,34.1463386,-117.8371453,midblock,04-21-2016,Thursday,7:00 AM,9:00 AM,8:15 AM,0,3,0,0,0,0,0,No Helmet,,0,0,manual_in_house,No,no,,bikeroute,,local,40,residential,109,BikeSGV Glendora 2016,1260,2368,2016-05-11 13:47:00,wes@bikesgv.org
15667,1383,N Valley Center Ave,Bluebird Rd,Winding Way Ln,34.1463386,-117.8371453,midblock,04-21-2016,Thursday,7:00 AM,9:00 AM,8:30 AM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,No,no,,bikeroute,,local,40,residential,109,BikeSGV Glendora 2016,1260,2368,2016-05-11 13:47:00,wes@bikesgv.org
15668,1383,N Valley Center Ave,Bluebird Rd,Winding Way Ln,34.1463386,-117.8371453,midblock,04-21-2016,Thursday,7:00 AM,9:00 AM,8:45 AM,0,2,0,0,0,0,0,No Helmet,,0,0,manual_in_house,No,no,,bikeroute,,local,40,residential,109,BikeSGV Glendora 2016,1260,2368,2016-05-11 13:47:00,wes@bikesgv.org
15782,1382,,,,34.0789471,-117.9009739,,04-23-2016,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,35,residential,111,BikeSGV Covina,1273,2384,2016-05-13 13:55:00,wes@bikesgv.org
15783,1382,,,,34.0789471,-117.9009739,,04-23-2016,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,35,residential,111,BikeSGV Covina,1273,2384,2016-05-13 13:55:00,wes@bikesgv.org
15784,1382,,,,34.0789471,-117.9009739,,04-23-2016,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,35,residential,111,BikeSGV Covina,1273,2384,2016-05-13 13:55:00,wes@bikesgv.org
15785,1382,,,,34.0789471,-117.9009739,,04-23-2016,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,1,2,0,2,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,35,residential,111,BikeSGV Covina,1273,2384,2016-05-13 13:55:00,wes@bikesgv.org
15786,1382,,,,34.0789471,-117.9009739,,04-23-2016,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,35,residential,111,BikeSGV Covina,1273,2384,2016-05-13 13:55:00,wes@bikesgv.org
15787,1382,,,,34.0789471,-117.9009739,,04-23-2016,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,35,residential,111,BikeSGV Covina,1273,2384,2016-05-13 13:55:00,wes@bikesgv.org
15788,1382,,,,34.0789471,-117.9009739,,04-23-2016,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,1,1,0,2,1,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,35,residential,111,BikeSGV Covina,1273,2384,2016-05-13 13:55:00,wes@bikesgv.org
15789,1382,,,,34.0789471,-117.9009739,,04-23-2016,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,0,0,0,0,0,No Helmet,Child,0,0,manual_in_house,Yes,no,,none,,minorCollector,35,residential,111,BikeSGV Covina,1273,2384,2016-05-13 13:55:00,wes@bikesgv.org
15798,1380,S Grand Ave,W. Dawson Ave.,W. Gladstone Ave.,34.1162259,-117.8728053,midblock,04-23-2016,Saturday,11:00 AM,1:00 PM,11:00 AM,0,1,0,0,0,1,0,No Helmet,,1,0,manual_in_house,Yes,no,,none,,minorArterial,40,neighborhoodRetail,109,BikeSGV Glendora 2016,1274,2386,2016-05-13 14:10:00,wes@bikesgv.org
15799,1380,S Grand Ave,W. Dawson Ave.,W. Gladstone Ave.,34.1162259,-117.8728053,midblock,04-23-2016,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,minorArterial,40,neighborhoodRetail,109,BikeSGV Glendora 2016,1274,2386,2016-05-13 14:10:00,wes@bikesgv.org
15800,1380,S Grand Ave,W. Dawson Ave.,W. Gladstone Ave.,34.1162259,-117.8728053,midblock,04-23-2016,Saturday,11:00 AM,1:00 PM,11:30 AM,0,2,0,0,1,1,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,minorArterial,40,neighborhoodRetail,109,BikeSGV Glendora 2016,1274,2386,2016-05-13 14:10:00,wes@bikesgv.org
15801,1380,S Grand Ave,W. Dawson Ave.,W. Gladstone Ave.,34.1162259,-117.8728053,midblock,04-23-2016,Saturday,11:00 AM,1:00 PM,11:45 AM,1,0,0,0,0,0,0,No Helmet,,0,0,manual_in_house,Yes,no,,none,,minorArterial,40,neighborhoodRetail,109,BikeSGV Glendora 2016,1274,2386,2016-05-13 14:10:00,wes@bikesgv.org
15802,1380,S Grand Ave,W. Dawson Ave.,W. Gladstone Ave.,34.1162259,-117.8728053,midblock,04-23-2016,Saturday,11:00 AM,1:00 PM,12:00 PM,2,0,0,0,0,0,0,No Helmet,,1,0,manual_in_house,Yes,no,,none,,minorArterial,40,neighborhoodRetail,109,BikeSGV Glendora 2016,1274,2386,2016-05-13 14:10:00,wes@bikesgv.org
